time_s,acceleration_m_s2
1.815,0.3884461093644161
1.816,0.29754207836311203
1.817,0.7020528662784751
1.818,0.9038350231991499
1.819,0.7229863045304527
1.82,0.5703222597193294
1.821,0.19281259965999378
1.822,-0.23082797731169674
1.823,-0.4994486828343624
1.824,-0.3555014425978991
1.825,-0.13245075223854802
1.826,-0.1651997689043734
1.827,0.27589798916620345
1.828,-0.08206385313458656
1.829,-0.3428200985873181
1.83,-0.5239813792724917
1.831,-0.7311448700470269
1.832,-0.5251897064404889
1.833,-0.3239918523980149
1.834,-0.08518309945734673
1.835,0.34710401072224617
1.836,0.2159733022525996
1.837,0.3143413698648316
1.838,0.1329230016786612
1.839,0.03235005057121071
1.84,0.16881796310279015
1.841,0.2358612913699788
1.842,0.8662441098187251
1.843,1.3316014941788785
1.844,1.517216723328841
1.845,1.2883097380210293
1.846,1.4381856336445558
1.847,0.93336816009125
1.848,1.17092766677041
1.849,1.2471210027723343
1.85,1.3702321541008986
1.851,1.9955200346227153
1.852,1.6420383526552829
1.853,1.813469774113715
1.854,1.4934999149345274
1.855,0.8656181081379616
1.856,0.9096960850387672
1.857,0.5978697889903455
1.858,0.7861394636616146
1.859,0.9362210050827944
1.86,0.9231406112134638
1.861,0.9043956282297406
1.862,0.5480290120973289
1.863,-0.2606698346432721
1.864,-0.1410342946925821
1.865,-0.7160371670860413
1.866,-0.22088588242961146
1.867,0.00540769217262696
1.868,-0.15044831286043886
1.869,-0.034895537158549664
1.87,-0.31801754807559834
1.871,-0.46992754785948776
1.872,-0.7217209933521578
1.873,-0.6095981814487132
1.874,-0.3461989713737764
1.875,0.015517675696673977
1.8760000000000001,0.08525849003511721
1.877,0.3651627323508945
1.8780000000000001,0.16372747504100582
1.879,0.15405614630461043
1.8800000000000001,0.25402156518564145
1.881,0.31297565269341127
1.8820000000000001,0.05606396068356809
1.883,0.49904208816434487
1.8840000000000001,0.9745785674545298
1.885,1.2939515827562633
1.8860000000000001,1.1823962229148797
1.887,1.2057904374521613
1.8880000000000001,0.8105701232444807
1.889,0.6784806788808803
1.8900000000000001,0.7367779758288477
1.891,0.8149830163639191
1.8920000000000001,0.9912950584931367
1.893,1.2090340896893477
1.8940000000000001,1.1790933561980663
1.895,0.8737228333282193
1.8960000000000001,0.4850067976480643
1.897,0.3731157371672129
1.8980000000000001,-0.015426766193531824
1.899,-0.16674429177903258
1.9000000000000001,0.10454316067655402
1.901,0.07250064153640325
1.9020000000000001,0.27613207214594804
1.903,-0.07654974575805532
1.9040000000000001,-0.5376302762067726
1.905,-0.8586050589417292
1.9060000000000001,-1.423196986546154
1.907,-1.3882981689610647
1.9080000000000001,-1.2282140284734364
1.909,-0.7835583715325181
1.9100000000000001,-0.3846571000388361
1.911,-0.33454797024405797
1.9120000000000001,-0.7736653949981116
1.913,-1.0542042091430857
1.9140000000000001,-1.560900605526787
1.915,-1.3203534627588798
1.9160000000000001,-1.084233639335553
1.917,-0.6694520432308145
1.9180000000000001,-0.2561100392184274
1.919,-0.1327274502850821
1.92,-0.39936905801510736
1.921,-0.15807847121293797
1.922,-0.574803778278307
1.923,-0.3607195719541938
1.924,0.13905684387916284
1.925,0.05114140655145599
1.926,0.156300181871659
1.927,0.6749267881807964
1.928,0.8305177516977347
1.929,0.7203637878969744
1.93,-0.04371632539896919
1.931,0.03660058962239783
1.932,-0.09321392141066648
1.933,0.1391660631528235
1.934,0.7662996827205713
1.935,0.2382516044982929
1.936,0.3756389534609393
1.937,0.0739511770109263
1.938,-0.2556319070120281
1.939,-0.7519799462649722
1.94,-0.8750091160002532
1.941,-0.9276207909545576
1.942,-0.6678219264385313
1.943,-0.6458988471478412
1.944,-0.5605092767586664
1.945,-0.9687913541901333
1.946,-1.2287042096530696
1.947,-1.6172055746898124
1.948,-1.5855385283168495
1.949,-1.667336657457237
1.95,-1.661566578414821
1.951,-0.9213165729858049
1.952,-1.0891767662350011
1.953,-1.090562541529679
1.954,-1.2694212000184413
1.955,-1.171684304020773
1.956,-1.7536648354096411
1.957,-0.7927177924526174
1.958,-0.7422987971756014
1.959,-0.4439264841117665
1.96,-0.16322459287515373
1.961,0.0044451488678807355
1.962,-0.04259630104842771
1.963,-0.1920672883404722
1.964,-0.30260440387859877
1.965,-0.2849507535790973
1.966,-0.048164140170831295
1.967,0.32702872353632756
1.968,0.617201711438756
1.969,0.91130949522638
1.97,0.6925358870828305
1.971,-0.12253682276472333
1.972,0.13957642589645897
1.973,-0.0586280851425511
1.974,-0.02081441220882426
1.975,0.12610368853242981
1.976,0.5415872905466652
1.977,0.5438743807708977
1.978,0.08950481106159346
1.979,-0.10264843697825585
1.98,-0.7084735597157052
1.981,-1.040803001564554
1.982,-0.9824506146664171
1.983,-0.6239803230743031
1.984,-0.41184196528601047
1.985,-0.371615592118494
1.986,-0.42527344663481614
1.987,-0.7217315156951608
1.988,-1.2221880641794598
1.989,-1.2888745853445012
1.99,-1.2451289971052901
1.991,-1.0371805460667833
1.992,-0.6327770770408845
1.993,-0.40047183799612407
1.994,-0.3148119657689885
1.995,-0.2646215872001869
1.996,-0.6000786476354754
1.997,-0.8604770759336008
1.998,-0.7087028356939044
1.999,-0.5295671381617321
2.0,-0.10127674124622597
2.001,0.39600999991672103
2.0020000000000002,0.5648103084372694
2.003,0.6807435651293765
2.004,0.3098787519633874
2.005,0.4538451274239756
2.0060000000000002,0.36316101428019765
2.007,0.378263621119504
2.008,0.9027452740584626
2.009,1.2823798288321737
2.0100000000000002,1.1142578427128687
2.011,1.2284049770532806
2.012,0.9989200669078316
2.013,0.6459491146213245
2.0140000000000002,0.646002876652869
2.015,0.4071622671865071
2.016,0.5032684741215546
2.017,0.4417382617787859
2.0180000000000002,0.9739316044449334
2.019,0.6396726444153538
2.02,0.5652278126527069
2.021,0.20086901298800808
2.0220000000000002,-0.0035738975720579214
2.023,-0.5980108380814055
2.024,-0.8235458975202763
2.025,-0.1522516304016248
2.0260000000000002,0.29465013578081256
2.027,0.2819750355109761
2.028,-9.498618539508646e-05
2.029,-0.38172944368005823
2.0300000000000002,-0.4715464702470041
2.031,-0.8766433650916611
2.032,-0.5652620563471323
2.033,-0.2657759192664835
2.0340000000000003,0.18341603766762982
2.035,0.7151584127085184
2.036,0.4439583319250178
2.037,0.20736163021978454
2.0380000000000003,0.10693504648106276
2.039,-0.2422853329509132
2.04,0.029789675210537284
2.041,0.389100901500757
2.0420000000000003,0.7891392370453443
2.043,1.2472740277228325
2.044,1.265165662335685
2.045,1.495721360143921
2.0460000000000003,1.1247954492889147
2.047,0.931383888019038
2.048,0.8407448665587659
2.049,1.0676818261659622
2.05,1.4513116617020452
2.051,1.460653812798878
2.052,1.5870572804477516
2.053,1.4999132522429033
2.054,1.018460133811629
2.055,0.7290012488845812
2.056,0.5253099233260894
2.057,0.6739316795313646
2.058,0.7020630934395133
2.059,0.8591719119867767
2.06,1.0173579951612413
2.061,0.7221200586267251
2.062,0.4607628141997888
2.063,-0.02803918284274013
2.064,-0.29928340471257586
2.065,-0.5458702739054679
2.066,-0.7241693209099189
2.067,-0.15870514843075578
2.068,0.257492414806492
2.069,0.20050633993737707
2.07,0.02950195409873474
2.071,-0.2153889459238112
2.072,-0.6272629914155142
2.073,-0.6657997120136436
2.074,-0.6098013331306026
2.075,-0.22279999515522156
2.076,0.2718686523358663
2.077,0.5773822566225174
2.078,0.3850450963644029
2.079,0.1860153981079452
2.08,0.07659826702517955
2.081,0.11670632882432826
2.082,-0.030456066228178813
2.083,0.1780709974466021
2.084,0.8211765341664201
2.085,0.9858858978542988
2.086,1.1379815209979443
2.087,1.0253339863768187
2.088,0.7157463786381983
2.089,0.7993041077389949
2.09,0.6053292342596902
2.091,0.7632886463072415
2.092,1.0589870639213228
2.093,0.9701705443272348
2.094,1.2721384693411715
2.095,0.8518065082453169
2.096,0.5697788316264565
2.097,-0.0694764832735521
2.098,-0.3611435860823147
2.099,-0.014146086565426472
2.1,0.056461428914541666
2.101,0.0016587229507014356
2.102,-0.001827971071404505
2.103,0.07870984218926297
2.104,-0.6455453120266489
2.105,-0.6136377606305925
2.106,-1.2470376650402202
2.107,-1.03963350689725
2.108,-1.0080469673724028
2.109,-0.619577888835157
2.11,-0.6286138998981484
2.111,-0.5955327655698313
2.112,-0.7664907256377433
2.113,-1.1862016294499547
2.114,-1.0912302288343365
2.115,-1.2342345166139899
2.116,-0.9267606910573039
2.117,-0.6611663551094804
2.118,-0.5611272024727016
2.119,-0.047285348494175344
2.12,0.2915439903343898
2.121,-0.1316260639595985
2.122,-0.40672393097882975
2.123,-0.4362880378611831
2.124,-0.17836972968625361
2.125,0.253126562539964
2.126,0.3337864630829579
2.1270000000000002,0.8546552849707221
2.128,0.7386919262192813
2.129,0.498512874274136
2.13,0.1707225009807685
2.1310000000000002,-0.06874552114134133
2.132,0.04760091809945753
2.133,0.21960829791728165
2.134,0.29970336813545084
2.1350000000000002,0.36973226689582167
2.136,0.3551739254460531
2.137,0.24980154566272997
2.138,-0.5785530634430903
2.1390000000000002,-0.9482894778132324
2.14,-0.8450392087863207
2.141,-0.7968940737461389
2.142,-0.6053300482585116
2.1430000000000002,-0.4691211134456631
2.144,-0.587622534150032
2.145,-0.5805794975294442
2.146,-1.407866137022417
2.1470000000000002,-1.6129405688838658
2.148,-1.6409665825427853
2.149,-1.774228781210671
2.15,-1.2891798552786207
2.1510000000000002,-0.7296389450750085
2.152,-0.8214739280802462
2.153,-0.8341142096993417
2.154,-1.252027208056958
2.1550000000000002,-1.3615585288300087
2.156,-1.3905861239936237
2.157,-1.222950197479939
2.158,-0.6322135039676062
2.1590000000000003,-0.3299889035733158
2.16,-0.2707578933764396
2.161,0.03668312343607168
2.162,-0.020526452503161846
2.1630000000000003,-0.10435226739026043
2.164,-0.14657871249418852
2.165,-0.4584586232337792
2.166,-0.15676343430841905
2.1670000000000003,0.13726919480928557
2.168,0.5819576400578842
2.169,0.7780498421987918
2.17,0.7165457765461019
2.1710000000000003,0.27204667951591827
2.172,-0.04003530227782513
2.173,-0.09470579583013505
2.174,-0.1676231448444016
2.1750000000000003,0.48026604928361266
2.176,0.12238571191208283
2.177,0.42921528777934
2.178,0.5187571418869561
2.179,-0.14233677742512593
2.18,-0.5600546010346512
2.181,-0.8455155897297223
2.182,-0.8630946206525365
2.183,-0.4851887443751008
2.184,-0.8154548185769879
2.185,-0.13967347321910073
2.186,-0.6623686988024228
2.187,-0.7490934716785888
2.188,-1.0972153460076295
2.189,-1.1710041849442432
2.19,-1.5111960303455318
2.191,-0.9898684897245271
2.192,-0.42081354017757816
2.193,-0.6308336080543921
2.194,-0.266707448030582
2.195,-0.46160957227112737
2.196,-0.4802617326994618
2.197,-0.6853563235352792
2.198,-0.753341436905944
2.199,-0.33094625939867467
2.2,0.2706522164680163
2.201,0.3753612902427309
2.202,0.7645667919248786
2.203,0.49309918528352875
2.204,0.39870725785301203
2.205,0.4301935109497482
2.206,0.5136646684869857
2.207,0.4743695655087635
2.208,0.6709360873649812
2.209,1.051324652091007
2.21,1.0750500743569578
2.211,1.3401476460066881
2.212,1.1546152033633188
2.213,0.6302216302461059
2.214,0.36699800022816226
2.215,0.3984025629800346
2.216,0.40743165580428437
2.217,0.6712232519365546
2.218,1.1421048953763626
2.219,0.7473357901948092
2.22,0.47192792373505676
2.221,0.04220455973077955
2.222,-0.10561083397740256
2.223,-0.42863567821657317
2.224,-0.4588132699048353
2.225,0.03547954058930436
2.226,0.2612327434979027
2.227,0.034911195498278966
2.228,-0.2791934805084739
2.229,-0.12277759456447815
2.23,-0.6612886383425625
2.231,-0.5798815210854478
2.232,-0.9037791525145187
2.233,-0.18466603158589506
2.234,-0.14127376533499375
2.235,0.4183621573357353
2.236,0.3850324447867426
2.237,0.1276297222892956
2.238,0.02516180044109803
2.239,0.0893855731441872
2.24,0.10092734866677526
2.241,0.4769471424235603
2.242,1.0911074050259961
2.243,0.9054048808819033
2.244,1.536365363168462
2.245,1.2392595349576336
2.246,0.8781404852471579
2.247,0.6151366285115338
2.248,0.7388831468305176
2.249,1.0572053249772417
2.25,1.1820817611692092
2.251,1.6920765520075989
2.2520000000000002,1.345665642257589
2.253,1.4259173054587428
2.254,0.921121790544156
2.255,0.8029926002545464
2.2560000000000002,0.6355977566466764
2.257,0.39586795432637073
2.258,0.1995181923121303
2.259,0.7993159765758707
2.2600000000000002,0.9067677145287074
2.261,0.7671326041703819
2.262,0.5632993560713626
2.263,-0.18603179126043903
2.2640000000000002,-0.2392291462422716
2.265,-0.27215444396153776
2.266,-0.6093716524696982
2.267,-0.0679630725776616
2.2680000000000002,-0.0036021952053940237
2.269,0.080876881400994
2.27,-0.02980915569647801
2.271,-0.44052167556596933
2.2720000000000002,-0.7102899551584445
2.273,-0.6620883451468699
2.274,-0.65708408069816
2.275,-0.321572359643691
2.2760000000000002,0.2903843133095057
2.277,0.22470993230565395
2.278,0.4966061290124625
2.279,0.3035754139172055
2.2800000000000002,-0.2120077535962566
2.281,-0.11502439537338285
2.282,0.3153873315389652
2.283,0.31613464992420137
2.2840000000000003,0.7664305361939545
2.285,1.1632595236984138
2.286,1.250606748708132
2.287,0.9240999714354916
2.2880000000000003,0.6055123208670345
2.289,0.7050164268586725
2.29,0.7280098601112005
2.291,0.778360799598265
2.2920000000000003,0.8960257848902673
2.293,0.9433149449834708
2.294,0.9228685393862663
2.295,0.8817807364875336
2.2960000000000003,0.48254473376675744
2.297,0.2635237350415326
2.298,-0.05631377571522583
2.299,-0.37532783669849507
2.3000000000000003,0.15779214265837127
2.301,0.00028058843232778297
2.302,0.09677576727446144
2.303,-0.014671072508232547
2.3040000000000003,-0.11855895832862645
2.305,-0.3340814814922186
2.306,-0.9525113775367959
2.307,-1.0869642963080992
2.308,-0.7968072126852821
2.309,-0.49099895758522216
2.31,-0.5068413181666386
2.311,-0.21304118822897666
2.312,-0.650579982240683
2.313,-0.8766483229834031
2.314,-1.0224884145397315
2.315,-1.0200893533874191
2.316,-0.700037781588547
2.317,-0.5464109688112281
2.318,-0.21156047620536858
2.319,-0.14449053106163554
2.32,0.024645454629727698
2.321,-0.11352142368363101
2.322,-0.326068586645194
2.323,-0.14590477796581003
2.324,-0.19134151358685123
2.325,0.2550915564939237
2.326,0.3245912008891561
2.327,0.6020070513712122
2.328,0.7049608033709551
2.329,0.48573303461417494
2.33,0.028494611632661933
2.331,-0.11299668691837758
2.332,-0.3080738438562696
2.333,0.055364700527664935
2.334,0.4711306581427487
2.335,0.5348827917076532
2.336,0.41709227919662467
2.337,0.03726680268838986
2.338,-0.36827109244488626
2.339,-0.792357479138662
2.34,-0.7183630963874141
2.341,-0.6831583683910447
2.342,-0.48798296562263205
2.343,-0.5043548905280226
2.344,-0.7870192353892833
2.345,-0.5405957098983716
2.346,-1.1332027190484677
2.347,-1.5057466899358796
2.348,-1.404761733396764
2.349,-1.4672249852295134
2.35,-0.9836397672387479
2.351,-0.76710047492843
2.352,-0.6056098608706245
2.353,-0.9616135144639204
2.354,-0.7752820199334846
2.355,-1.1315195591915337
2.356,-1.3001129666774967
2.357,-1.0740801229659593
2.358,-1.0219039975675388
2.359,-0.29464337728572176
2.36,-0.21234228970763638
2.361,-0.1687230208512194
2.362,-0.30053575912787567
2.363,-0.09627867993893569
2.364,-0.47598153731387155
2.365,-0.08319907676987592
2.366,-0.13049947747342727
2.367,0.04825452430234184
2.368,0.4230002413724714
2.369,0.8634743736113325
2.37,0.5133401863541773
2.371,0.16945260617960606
2.372,0.001859183552644944
2.373,-0.06901330396628874
2.374,0.10323110279115325
2.375,0.3682336532142931
2.376,0.3010319606612499
2.3770000000000002,0.2023787917398884
2.378,0.16204551655282168
2.379,-0.08590166561393656
2.38,-0.6479030985267119
2.3810000000000002,-0.897503077738659
2.382,-0.7370477244713413
2.383,-0.6421118725415108
2.384,-0.4143902007202547
2.3850000000000002,-0.4120803162585005
2.386,-0.4061863619431767
2.387,-0.7662385504897512
2.388,-0.8150249502638668
2.3890000000000002,-1.018605027572539
2.39,-1.4636104842146582
2.391,-1.1161633151453079
2.392,-0.870531500650133
2.3930000000000002,-0.4511484461197552
2.394,-0.24219976354454403
2.395,-0.5229063948883973
2.396,-0.6354123738147446
2.3970000000000002,-0.8026581077042455
2.398,-0.6014851376256375
2.399,-0.38132498112401797
2.4,-0.1082606330006994
2.4010000000000002,0.41813191364531693
2.402,0.5501069616741725
2.403,0.6102862035490965
2.404,0.7463667861948892
2.4050000000000002,0.5038326470615004
2.406,0.031022473128118178
2.407,0.47328198571552027
2.408,0.7618211644288915
2.4090000000000003,0.7974725342350888
2.41,1.3014765334021166
2.411,1.3956995819195723
2.412,0.7706147961728386
2.4130000000000003,0.4799702538049252
2.414,0.5140772300618753
2.415,0.3289253599512751
2.416,0.4923169331052878
2.4170000000000003,0.6768785750163852
2.418,0.8391769766183829
2.419,0.5481650785506709
2.42,0.655125701594212
2.4210000000000003,0.29674395839765055
2.422,-0.2603047690932887
2.423,-0.4077603010191416
2.424,-0.5827382944146807
2.4250000000000003,-0.07009337004769607
2.426,0.15556259783469611
2.427,0.14174307992648247
2.428,0.1986951863304264
2.4290000000000003,-0.2931799455228796
2.43,-0.4431200775321555
2.431,-0.822347089380363
2.432,-0.586051839881
2.433,-0.3238605832528616
2.434,0.08869142083673989
2.435,0.2601392845929905
2.436,0.36117592439035595
2.437,0.3828779094457656
2.438,-0.001514717243325553
2.439,-0.2877004183962324
2.44,0.3031858402026856
2.441,0.5411199534467104
2.442,0.5346481822971011
2.443,1.1671474068159828
2.444,1.1326082815779035
2.445,1.169061771526802
2.446,0.9559251906995938
2.447,0.6726654887299888
2.448,0.5386828297451859
2.449,0.7018689445673282
2.45,0.949474703874896
2.451,1.22723572643309
2.452,1.4424835115866217
2.453,1.2138297263389424
2.454,1.1105259537454089
2.455,0.8779364494487423
2.456,0.33034051600262937
2.457,0.41907559484047263
2.458,0.5994764251265774
2.459,0.7853869553564506
2.46,0.808796037707587
2.461,0.7851017656894502
2.462,0.42831705584262597
2.463,-0.2226211452822521
2.464,-0.2128550924481055
2.465,-0.31121770905180474
2.466,-0.44281326808153143
2.467,-0.08972340701264098
2.468,0.19980943455600964
2.469,0.09023886676876743
2.47,0.10915972883853939
2.471,0.01733896043199895
2.472,-0.6982135527714324
2.473,-0.848864277134953
2.474,-0.42747166048754826
2.475,-0.03536204693389301
2.476,0.16196958916182083
2.477,0.6152257488853581
2.478,0.18745087700679172
2.479,0.3206095141527354
2.48,-0.07084956070459697
2.481,0.20840039019216594
2.482,0.3900409611942945
2.483,0.29475487639263104
2.484,0.6924309795314538
2.485,1.1549874266058604
2.486,1.0016422985684403
2.487,0.877501492065679
2.488,0.6187832321888629
2.489,0.1224799775319923
2.49,0.38443968043773946
2.491,0.4496367320060784
2.492,0.7346757658675499
2.493,1.211933190198411
2.494,0.7966733245244988
2.495,0.8713045007043843
2.496,0.33322192290901814
2.497,-0.023080328910779775
2.498,-0.05867168449255186
2.499,-0.11065378961863342
2.5,0.08559194958287816
2.501,0.3070012841823318
2.5020000000000002,0.1279747341970831
2.503,-0.1097394099888872
2.504,-0.5361415398850486
2.505,-0.870570671000955
2.5060000000000002,-0.5392424270516059
2.507,-0.8040989271028328
2.508,-1.005654631272648
2.509,-0.7447825297001113
2.5100000000000002,-0.3066042729987708
2.511,-0.31989180888520174
2.512,-0.523550357648699
2.513,-0.9130367330307484
2.5140000000000002,-1.0688291645271772
2.515,-0.967255186568884
2.516,-0.7527401107250073
2.517,-0.7340646904710465
2.5180000000000002,-0.11798256183950519
2.519,-0.07174150045111435
2.52,0.011304333458432427
2.521,0.2345779706504044
2.5220000000000002,-0.3313779228079115
2.523,-0.4443109871246963
2.524,-0.060160520766580294
2.525,0.2124541974750644
2.5260000000000002,0.5309455160330528
2.527,0.7262753594194802
2.528,0.8812837714057993
2.529,0.15940206901089865
2.5300000000000002,0.11435258152674717
2.531,-0.26887374401128716
2.532,-0.021554870376319507
2.533,-0.04871530572241223
2.5340000000000003,0.2611817952187411
2.535,0.3978504212964165
2.536,0.49026231851503604
2.537,0.1787456730923822
2.5380000000000003,-0.5350543955917411
2.539,-0.6535343591154338
2.54,-0.8874897005415493
2.541,-0.8823977709748966
2.5420000000000003,-0.5314109751211614
2.543,-0.399095823696076
2.544,-0.018462396374260392
2.545,-0.5507449116762778
2.5460000000000003,-1.1717871540700846
2.547,-1.3594008904093497
2.548,-1.2499862558443748
2.549,-0.9871848036717068
2.5500000000000003,-1.2717920792549022
2.551,-1.0337760733979047
2.552,-0.32212163162096275
2.553,-0.5969369752911888
2.5540000000000003,-0.9914691172842599
2.555,-1.0014793267984692
2.556,-1.5590234511976697
2.557,-1.0229624169897413
2.5580000000000003,-0.6438695721274255
2.559,-0.16509051563656685
2.56,-0.16830556587952406
2.561,0.07822044641216486
2.562,-0.19011388775135854
2.563,-0.21384197342956726
2.564,-0.5140229653657449
2.565,-0.38086489430692816
2.566,-0.21306910700871465
2.567,0.382531529062018
2.568,0.6951944476092085
2.569,0.615770344355092
2.57,0.5137585486584346
2.571,0.005684162069947513
2.572,-0.09431742195154576
2.573,-0.17607120177713093
2.574,0.30880938120985785
2.575,-0.030201911338206877
2.576,0.5668986957563199
2.577,0.5506172742116451
2.578,0.27416773164933056
2.579,0.15551011372363216
2.58,-0.42199844005664267
2.581,-0.6612013902183925
2.582,-0.7536766489626896
2.583,-0.40033453495976795
2.584,-0.19659879710530184
2.585,-0.3275680410011062
2.586,-0.4997061486510621
2.587,-0.5843136242785979
2.588,-0.9923062542377624
2.589,-1.106152751015101
2.59,-0.9243408300467922
2.591,-0.9707211188288452
2.592,-0.5815292437768887
2.593,-0.27914831798016204
2.594,-0.043171310387179945
2.595,-0.591050621774582
2.596,-0.5456007616053187
2.597,-0.5876494182909836
2.598,-0.4303558208672278
2.599,-0.4542915891411187
2.6,-0.2814829059063211
2.601,0.47335630485632063
2.602,0.5146414140940001
2.603,0.4399599619603465
2.604,0.3593292906272126
2.605,0.2238988653796664
2.606,0.07635425804415734
2.607,-0.04734696957128476
2.608,0.7042905417463279
2.609,1.08700095283598
2.61,1.2004258649244899
2.611,0.9179338749859346
2.612,0.8334281271610747
2.613,0.5438328072765657
2.614,0.38241047442318044
2.615,0.32482418185038797
2.616,0.24215328804096858
2.617,0.588004104235176
2.618,0.8070227164074245
2.619,0.9318006614108003
2.62,0.5786844567641697
2.621,0.22334940825957375
2.622,-0.22115491353980063
2.623,-0.1894768906577272
2.624,-0.28406579844319524
2.625,-0.26238383234870877
2.626,0.29967881613756475
2.6270000000000002,0.27937076737154753
2.628,-0.00994370061168838
2.629,-0.2870904795261886
2.63,-0.45547084519130143
2.6310000000000002,-0.5736089270752331
2.632,-0.5296305338465322
2.633,-0.23214692316437485
2.634,0.32300283605115226
2.6350000000000002,0.48247149773689657
2.636,0.4076872995907919
2.637,0.38953576082069685
2.638,-0.11098173782869841
2.6390000000000002,-0.01702165631869581
2.64,0.27206450044252306
2.641,0.2510820265617468
2.642,0.5414841263122369
2.6430000000000002,0.896793668473266
2.644,0.9670387528600726
2.645,0.9267086498122502
2.646,0.7646761027718405
2.6470000000000002,0.4003033816203678
2.648,0.5581502859400047
2.649,0.838085659063339
2.65,0.8473075216068853
2.6510000000000002,1.4772982814779525
2.652,1.4289396041786069
2.653,1.379382218279459
2.654,0.8183691327001591
2.6550000000000002,0.6983370736026727
2.656,0.17645165969599289
2.657,0.4480997116372013
2.658,0.4909181451899801
2.6590000000000003,0.7479103598220046
2.66,0.5813826498309353
2.661,0.509770223360432
2.662,0.42570067023556507
2.6630000000000003,-0.18971832550532866
2.664,-0.27552731924498153
2.665,-0.6433021892841861
2.666,-0.18818837750316392
2.6670000000000003,-0.2617463404064032
2.668,0.20303416745223524
2.669,0.24129618607442554
2.67,-0.12900050362170268
2.6710000000000003,-0.22261593108302602
2.672,-0.515354584818167
2.673,-0.6994572344166649
2.674,-0.6053688292408466
2.6750000000000003,-0.4243252701085045
2.676,0.25639544002614856
2.677,0.16270408861501165
2.678,0.39492690166209055
2.6790000000000003,0.16130626155013647
2.68,0.09762084895103247
2.681,-0.12749277014026913
2.682,0.000931751003542966
2.6830000000000003,0.47107439335508783
2.684,0.7697231124371091
2.685,1.0120331393707576
2.686,1.0636993857607349
2.6870000000000003,0.5838365044670524
2.688,0.6559579920348495
2.689,0.42880132963476514
2.69,0.16102907764469868
2.691,0.44551182392679345
2.692,0.7352618158546974
2.693,0.912629512965105
2.694,0.9788697934646613
2.695,0.9150952246880164
2.696,0.4968682745054347
2.697,-0.20907581580215165
2.698,-0.1050414669574163
2.699,0.027005330298739916
2.7,0.05802127810329882
2.701,0.3360831648588787
2.702,0.5005938483603981
2.703,0.16668592528481505
2.704,-0.2956711035658513
2.705,-0.5413063620382115
2.706,-0.9038519946292238
2.707,-0.9250676094359092
2.708,-0.7887570678979023
2.709,-0.24156571149186165
2.71,-0.4293908876252617
2.711,-0.09943049821955965
2.712,-0.45923325695097406
2.713,-1.0154543681821364
2.714,-0.9293841427155907
2.715,-1.2709163085285087
2.716,-0.6172770660213536
2.717,-0.22074218517199318
2.718,-0.1322793641506069
2.719,0.10656621671429836
2.72,0.3019455866767973
2.721,-0.2735540012053091
2.722,-0.5378855681785253
2.723,-0.17521560740702444
2.724,0.08878320662240458
2.725,0.12727774903463876
2.726,0.601178551076009
2.727,0.8140072598835948
2.728,0.4362498738512072
2.729,0.2296984206790707
2.73,0.20144360286606589
2.731,0.09780796755905291
2.732,-0.0426081886877282
2.733,-0.06082868352672349
2.734,0.6093715638771983
2.735,0.3565975701854299
2.736,0.2953359725659624
2.737,0.10244132952037457
2.738,-0.09595009369986063
2.739,-0.5051441829082635
2.74,-0.6806979010417662
2.741,-0.5764598605570452
2.742,-0.4353921735033364
2.743,-0.20338752184607545
2.744,-0.6881162642878307
2.745,-0.5792153954126298
2.746,-0.8418714070199538
2.747,-1.3553642183884513
2.748,-1.249703632364692
2.749,-1.2334249150048546
2.75,-0.6721851497303561
2.751,-0.41823511725522744
2.7520000000000002,-0.5772865154564084
2.753,-0.5863075792820034
2.754,-0.7855901143007987
2.755,-1.06886181488409
2.7560000000000002,-1.0610613262239406
2.757,-1.071954495337064
2.758,-0.806149699686862
2.759,-0.16308255392070553
2.7600000000000002,0.11595391077996138
2.761,-0.027058248244811248
2.762,0.10189765284036131
2.763,-0.3369036683615578
2.7640000000000002,-0.3400532703182418
2.765,-0.20238146672650056
2.766,-0.08101510015440423
2.767,0.33543050122704016
2.7680000000000002,0.46719906880469975
2.769,0.5969368779897962
2.77,0.4511732336348179
2.771,0.08499663421630974
2.7720000000000002,-0.10051387220558591
2.773,-0.4227844241659786
2.774,-0.1760168349966693
2.775,0.08086326240089628
2.7760000000000002,0.30185514447332024
2.777,0.3646851481721921
2.778,0.23005265633645014
2.779,-0.02129143159566313
2.7800000000000002,-0.3235407259563094
2.781,-0.7859542094301012
2.782,-0.887364498377746
2.783,-0.6940803537621094
2.7840000000000003,-0.3814513753133487
2.785,-0.22806158744797447
2.786,-0.3541543260375382
2.787,-0.6815639862079395
2.7880000000000003,-0.8717209019329328
2.789,-0.9994947657706837
2.79,-0.9512777966581745
2.791,-0.9182286708318592
2.7920000000000003,-0.5728604743978453
2.793,-0.3673243906839804
2.794,-0.12154189750177949
2.795,-0.3347345172279227
2.7960000000000003,-0.33013685683236194
2.797,-0.8576133765841709
2.798,-0.6442178724525379
2.799,-0.3251874746266031
2.8000000000000003,0.027575177448406023
2.801,0.7742121386204666
2.802,0.6423616816802501
2.803,0.43828189456137745
2.8040000000000003,0.400325424695709
2.805,-0.06117412644056014
2.806,0.1016867710311056
2.807,0.09941271604704645
2.8080000000000003,0.643355728756711
2.809,0.7464328676763662
2.81,1.0164491288007458
2.811,0.924102597261351
